date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:23:54	1115/1115	---M--	200	added ('OK')	image/svg+xml	etag:%2245b-56811eb0e1c04%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/arrow_up_white.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/arrow_up_white.svg	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:54	1111/1111	---M--	200	added ('OK')	image/svg+xml	etag:%22457-56811eb0e1c04%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/arrow_up_black.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/arrow_up_black.svg	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:55	1110/1110	---M--	200	added ('OK')	image/svg+xml	etag:%22456-56811eb0e181c%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/arrow_down_black.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/arrow_down_black.svg	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:56	15828/15828	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2015%20May%202018%2013:53:55%20GMT	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/owl.video.play.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/css/owl.video.play.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:57	1659919/1659919	---M--	200	added ('OK')	image/jpeg	etag:%2219540f-56811eb0efaac%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/placeholders/work_project_bg_1.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/placeholders/work_project_bg_1.jpg	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:58	380/380	---M--	200	added ('OK')	image/png	etag:%2217c-56811eb0e1fec%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/down2.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/down2.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:58	1063127/1063127	---M--	200	added ('OK')	image/jpeg	etag:%221038d7-56811eb0efe94%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/placeholders/work_project_bg_2.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/placeholders/work_project_bg_2.jpg	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:58	480/480	---M--	200	added ('OK')	image/png	etag:%221e0-56811eb0e1fec%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/down2_white.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/down2_white.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:58	497/497	---M--	200	added ('OK')	image/png	etag:%221f1-56811eb0e2ba4%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/right_white.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/right_white.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:58	3379/3379	---M--	200	added ('OK')	image/png	etag:%22d33-56811eb0e2f8c%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/watwedo_journey.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/watwedo_journey.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:58	3016/3016	---M--	200	added ('OK')	image/png	etag:%22bc8-56811eb0e3374%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/watwedo_workshop.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/watwedo_workshop.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:59	1023286/1023286	---M--	200	added ('OK')	image/jpeg	etag:%22f9d36-56811eb0f027c%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/placeholders/work_project_bg_3.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/placeholders/work_project_bg_3.jpg	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:59	2426/2426	---M--	200	added ('OK')	image/png	etag:%2297a-56811eb0e2f8c%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/watwedo_strategie.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/watwedo_strategie.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:59	16869/16869	---M--	200	added ('OK')	image/png	etag:%2241e5-56811eb0e181c%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/advice_white.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/advice_white.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:59	747/747	---M--	200	added ('OK')	image/png	etag:%222eb-56811eb0e23d4%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/down_special.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/down_special.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:23:59	405/405	---M--	200	added ('OK')	image/png	etag:%22195-56811eb0e2ba4%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/right.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/right.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:24:00	1068/1068	---M--	200	added ('OK')	image/png	etag:%2242c-56811eb0f0e34%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/tiled_edges_black.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/tiled_edges_black.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:24:00	397/397	---M--	200	added ('OK')	image/png	etag:%2218d-56811eb0e27bc%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/left.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/icons/left.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:24:00	1739/1739	---M--	200	added ('OK')	image/jpeg	etag:%226cb-56811eb0f0a4c%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/pattern_grey.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/pattern_grey.jpg	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:24:00	2543/2543	---M--	200	added ('OK')	image/png	etag:%229ef-56811eb0e9cec%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/placeholders/gettoknowus_service_ecommerce.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/placeholders/gettoknowus_service_ecommerce.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:24:00	4671/4671	---M--	200	added ('OK')	image/png	etag:%22123f-56811eb0e9cec%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/placeholders/gettoknowus_service_branding.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/placeholders/gettoknowus_service_branding.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:24:01	7869/7869	---M--	200	added ('OK')	image/png	etag:%221ebd-56811eb0ea0d4%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/placeholders/gettoknowus_service_strategie.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/placeholders/gettoknowus_service_strategie.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:24:01	4026/4026	---M--	200	added ('OK')	image/png	etag:%22fba-56811eb0e9cec%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/placeholders/gettoknowus_service_campagnes.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/placeholders/gettoknowus_service_campagnes.png	(from https://ptchr.nl/wp-content/themes/theme-pitcher/assets/css/app.css?ver=4.9.4)
19:24:02	15828/15828	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2015%20May%202018%2013:54:01%20GMT	https://ptchr.nl/ons-werk/awwwards.css	E:/Aravind/Pitcher/pitcher/ptchr.nl/ons-werk/awwwards.css	(from https://ptchr.nl/ons-werk/)
19:24:03	2168/2168	---M--	200	added ('OK')	application/json	date:Tue,%2015%20May%202018%2013:54:03%20GMT	https://ptchr.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fptchr.nl%2Fons-werk%2F	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-json/oembed/1.0/embed4175.json	(from https://ptchr.nl/ons-werk/)
19:24:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20May%202018%2013:54:03%20GMT	https://ptchr.nl/?p=192	E:/Aravind/Pitcher/pitcher/ptchr.nl/index5a6a.html	(from https://ptchr.nl/ons-werk/)
19:24:04	2265/2265	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20May%202018%2013:54:04%20GMT	https://ptchr.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fptchr.nl%2Fons-werk%2F&format=xml	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-json/oembed/1.0/embed8abe	(from https://ptchr.nl/ons-werk/)
19:24:04	2840/2840	---M--	200	added ('OK')	image/svg+xml	etag:%22b18-567c98860cebb%22	https://ptchr.nl/wp-content/uploads/2018/02/amazing-logo.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/02/amazing-logo.svg	(from https://ptchr.nl/ons-werk/)
19:24:04	10498/10498	---M--	200	added ('OK')	image/svg+xml	etag:%222902-567c988871f5f%22	https://ptchr.nl/wp-content/uploads/2018/02/logo-mailcampaigns.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/02/logo-mailcampaigns.svg	(from https://ptchr.nl/ons-werk/)
19:24:05	8061/8061	---M--	200	added ('OK')	image/svg+xml	etag:%221f7d-567c9884f2b16%22	https://ptchr.nl/wp-content/uploads/2018/02/logo-vacuvita.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/02/logo-vacuvita.svg	(from https://ptchr.nl/ons-werk/)
19:24:05	844/844	---M--	200	added ('OK')	image/png	etag:%2234c-567c988ade532%22	https://ptchr.nl/wp-content/uploads/2018/02/broilking-logo.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/02/broilking-logo.png	(from https://ptchr.nl/ons-werk/)
19:24:05	13822/13822	---M--	200	added ('OK')	image/svg+xml	etag:%2235fe-567c988668795%22	https://ptchr.nl/wp-content/uploads/2018/02/logo-mobillie.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/02/logo-mobillie.svg	(from https://ptchr.nl/ons-werk/)
19:24:05	9868/9868	---M--	200	added ('OK')	image/svg+xml	etag:%22268c-567c988bccd9f%22	https://ptchr.nl/wp-content/uploads/2018/02/logo-autotaalglas.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/02/logo-autotaalglas.svg	(from https://ptchr.nl/ons-werk/)
19:24:06	2875/2875	---M--	200	added ('OK')	image/svg+xml	etag:%22b3b-567c988911dfa%22	https://ptchr.nl/wp-content/uploads/2018/02/logo-ifit.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/02/logo-ifit.svg	(from https://ptchr.nl/ons-werk/)
19:24:06	6323/6323	---M--	200	added ('OK')	image/svg+xml	etag:%2218b3-567c988bee0df%22	https://ptchr.nl/wp-content/uploads/2018/02/logo-protopro.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/02/logo-protopro.svg	(from https://ptchr.nl/ons-werk/)
19:24:06	44312/44312	---M--	200	added ('OK')	image/svg+xml	etag:%22ad18-567c988a41577%22	https://ptchr.nl/wp-content/uploads/2018/02/logo-theaterspeeldoos.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/02/logo-theaterspeeldoos.svg	(from https://ptchr.nl/ons-werk/)
19:24:07	1263/1263	---M--	200	added ('OK')	image/png	etag:%224ef-567c988efad1e%22	https://ptchr.nl/wp-content/uploads/2018/03/livingfurn-logo-154-51.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/livingfurn-logo-154-51.png	(from https://ptchr.nl/ons-werk/)
19:24:07	9402/9402	---M--	200	added ('OK')	image/svg+xml	etag:%2224ba-567c9887ff36c%22	https://ptchr.nl/wp-content/uploads/2018/03/Yourco-Logo-DIAP.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/Yourco-Logo-DIAP.svg	(from https://ptchr.nl/ons-werk/)
19:24:07	12125/12125	---M--	200	added ('OK')	image/svg+xml	etag:%222f5d-567c98943c48f%22	https://ptchr.nl/wp-content/uploads/2018/03/Logo-Gimex.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/Logo-Gimex.svg	(from https://ptchr.nl/ons-werk/)
19:24:08	33877/33877	---M--	200	added ('OK')	image/png	etag:%228455-56811eb0de554%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/vacuvita/vacuvita-parallax-1.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/vacuvita/vacuvita-parallax-1.png	(from https://ptchr.nl/ons-werk/)
19:24:08	14445/14445	---M--	200	added ('OK')	image/png	etag:%22386d-56811eb0de554%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/vacuvita/vacuvita-parallax-2.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/vacuvita/vacuvita-parallax-2.png	(from https://ptchr.nl/ons-werk/)
19:24:09	47593/47593	---M--	200	added ('OK')	image/png	etag:%22b9e9-56811eb0de554%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/vacuvita/vacuvita-parallax-3.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/vacuvita/vacuvita-parallax-3.png	(from https://ptchr.nl/ons-werk/)
19:24:09	114686/114686	---M--	200	added ('OK')	image/png	etag:%221bffe-56811eb0de93c%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/vacuvita/vacuvita-parallax-4.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/vacuvita/vacuvita-parallax-4.png	(from https://ptchr.nl/ons-werk/)
19:24:09	142516/142516	---M--	200	added ('OK')	image/jpeg	etag:%2222cb4-56811eb0ddd84%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/vacuvita/vacuvita-box.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/vacuvita/vacuvita-box.jpg	(from https://ptchr.nl/ons-werk/)
19:24:10	37388/37388	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20May%202018%2013:54:10%20GMT	https://ptchr.nl/ons-werk/vacuvita/	E:/Aravind/Pitcher/pitcher/ptchr.nl/ons-werk/vacuvita/index.html	(from https://ptchr.nl/ons-werk/)
19:24:11	368701/368701	---M--	200	added ('OK')	image/png	etag:%225a03d-56811eb0d3974%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/broilking/broilking_header-bbq.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/broilking/broilking_header-bbq.png	(from https://ptchr.nl/ons-werk/)
19:24:11	128010/128010	---M--	200	added ('OK')	image/png	etag:%221f40a-56811eb0d3974%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/broilking/broilking_header-bear.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/broilking/broilking_header-bear.png	(from https://ptchr.nl/ons-werk/)
19:24:11	45690/45690	---M--	200	added ('OK')	image/jpeg	etag:%22b27a-567c988b42e94%22	https://ptchr.nl/wp-content/uploads/2018/02/header-background.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/02/header-background.jpg	(from https://ptchr.nl/ons-werk/)
19:24:11	906287/906287	---M--	200	added ('OK')	image/png	etag:%22dd42f-56811eb0d3d5c%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/broilking/broilking_header-stars.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/broilking/broilking_header-stars.png	(from https://ptchr.nl/ons-werk/)
19:24:11	308119/308119	---M--	200	added ('OK')	image/png	etag:%224b397-56811eb0d9b1c%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/protopro/header-background.png	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/protopro/header-background.png	(from https://ptchr.nl/ons-werk/)
19:24:11	860938/860938	---M--	200	added ('OK')	image/jpeg	etag:%22d230a-56811eb0d4cfc%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/ifit/header-background.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/ifit/header-background.jpg	(from https://ptchr.nl/ons-werk/)
19:24:11	994349/994349	---M--	200	added ('OK')	image/jpeg	etag:%22f2c2d-56811eb0da6d4%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/theaterspeeldoos/header-background.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/theaterspeeldoos/header-background.jpg	(from https://ptchr.nl/ons-werk/)
19:24:12	1725/1725	---M--	200	added ('OK')	image/svg+xml	etag:%226bd-56811eb0da6d4%22	https://ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/theaterspeeldoos/header-component.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/themes/theme-pitcher/assets/img/cases/theaterspeeldoos/header-component.svg	(from https://ptchr.nl/ons-werk/)
19:24:12	486548/486548	---M--	200	added ('OK')	image/jpeg	etag:%2276c94-567c9892737ef%22	https://ptchr.nl/wp-content/uploads/2018/03/Amazing-webshop_1920x1200_acf_cropped.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/Amazing-webshop_1920x1200_acf_cropped.jpg	(from https://ptchr.nl/ons-werk/)
19:24:12	25996/25996	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20May%202018%2013:54:11%20GMT	https://ptchr.nl/ons-werk/broilking/	E:/Aravind/Pitcher/pitcher/ptchr.nl/ons-werk/broilking/index.html	(from https://ptchr.nl/ons-werk/)
19:24:12	314412/314412	---M--	200	added ('OK')	image/jpeg	etag:%224cc2c-567c9883a2ff7%22	https://ptchr.nl/wp-content/uploads/2018/03/Livingfurn_webshop_1920x1200_1920x1200_acf_cropped.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/Livingfurn_webshop_1920x1200_1920x1200_acf_cropped.jpg	(from https://ptchr.nl/ons-werk/)
19:24:13	77122/77122	---M--	200	added ('OK')	image/jpeg	etag:%2212d42-567c98955d1ad%22	https://ptchr.nl/wp-content/uploads/2018/03/Gimex_1920x1200_acf_cropped.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/Gimex_1920x1200_acf_cropped.jpg	(from https://ptchr.nl/ons-werk/)
19:24:13	236166/236166	---M--	200	added ('OK')	image/jpeg	etag:%2239a86-567c988347336%22	https://ptchr.nl/wp-content/uploads/2018/03/Yourco_1920x1200_acf_cropped.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/Yourco_1920x1200_acf_cropped.jpg	(from https://ptchr.nl/ons-werk/)
19:24:13	16763/16763	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20May%202018%2013:54:12%20GMT	https://ptchr.nl/ons-werk/autotaalglas/	E:/Aravind/Pitcher/pitcher/ptchr.nl/ons-werk/autotaalglas/index.html	(from https://ptchr.nl/ons-werk/)
19:24:13	15828/15828	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2015%20May%202018%2013:54:13%20GMT	https://ptchr.nl/wat-we-doen/awwwards.css	E:/Aravind/Pitcher/pitcher/ptchr.nl/wat-we-doen/awwwards.css	(from https://ptchr.nl/wat-we-doen/)
19:24:14	2183/2183	---M--	200	added ('OK')	application/json	date:Tue,%2015%20May%202018%2013:54:14%20GMT	https://ptchr.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fptchr.nl%2Fwat-we-doen%2F	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-json/oembed/1.0/embed6148.json	(from https://ptchr.nl/wat-we-doen/)
19:24:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20May%202018%2013:54:14%20GMT	https://ptchr.nl/?p=194	E:/Aravind/Pitcher/pitcher/ptchr.nl/indexc8fa.html	(from https://ptchr.nl/wat-we-doen/)
19:24:15	2280/2280	---M--	200	added ('OK')	text/xml	date:Tue,%2015%20May%202018%2013:54:14%20GMT	https://ptchr.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fptchr.nl%2Fwat-we-doen%2F&format=xml	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-json/oembed/1.0/embedd3de	(from https://ptchr.nl/wat-we-doen/)
19:24:15	19884/19884	---M--	200	added ('OK')	image/jpeg	etag:%224dac-567c9886f93ff%22	https://ptchr.nl/wp-content/uploads/2018/03/ptchr-HQ-67-500x300.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/ptchr-HQ-67-500x300.jpg	(from https://ptchr.nl/wat-we-doen/)
19:24:15	3784/3784	---M--	200	added ('OK')	image/svg+xml	etag:%22ec8-567c9890aedb6%22	https://ptchr.nl/wp-content/uploads/2018/03/webshops-icon.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/webshops-icon.svg	(from https://ptchr.nl/wat-we-doen/)
19:24:16	1881/1881	---M--	200	added ('OK')	image/svg+xml	etag:%22759-567c9893a1fcc%22	https://ptchr.nl/wp-content/uploads/2018/03/salesfunnels-icon.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/salesfunnels-icon.svg	(from https://ptchr.nl/wat-we-doen/)
19:24:16	1461/1461	---M--	200	added ('OK')	image/svg+xml	etag:%225b5-567c98922c34d%22	https://ptchr.nl/wp-content/uploads/2018/03/magento2-icon.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/magento2-icon.svg	(from https://ptchr.nl/wat-we-doen/)
19:24:16	25672/25672	---M--	200	added ('OK')	image/jpeg	etag:%226448-567c9888f58d9%22	https://ptchr.nl/wp-content/uploads/2018/02/ptchr-HQ-48-500x300.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/02/ptchr-HQ-48-500x300.jpg	(from https://ptchr.nl/wat-we-doen/)
19:24:17	2688/2688	---M--	200	added ('OK')	image/svg+xml	etag:%22a80-567c988ce752c%22	https://ptchr.nl/wp-content/uploads/2018/02/positionering-icon.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/02/positionering-icon.svg	(from https://ptchr.nl/wat-we-doen/)
19:24:17	1098/1098	---M--	200	added ('OK')	image/svg+xml	etag:%2244a-567c988c0b988%22	https://ptchr.nl/wp-content/uploads/2018/02/customerjourney-icon.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/02/customerjourney-icon.svg	(from https://ptchr.nl/wat-we-doen/)
19:24:17	1868/1868	---M--	200	added ('OK')	image/svg+xml	etag:%2274c-567c98875b651%22	https://ptchr.nl/wp-content/uploads/2018/02/personaworkshop-icon.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/02/personaworkshop-icon.svg	(from https://ptchr.nl/wat-we-doen/)
19:24:17	24842/24842	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20May%202018%2013:54:16%20GMT	https://ptchr.nl/diensten/e-commerce/	E:/Aravind/Pitcher/pitcher/ptchr.nl/diensten/e-commerce/index.html	(from https://ptchr.nl/wat-we-doen/)
19:24:18	26328/26328	---M--	200	added ('OK')	image/jpeg	etag:%2266d8-567c9889fd39e%22	https://ptchr.nl/wp-content/uploads/2018/03/ptchr-HQ-33-500x300.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/ptchr-HQ-33-500x300.jpg	(from https://ptchr.nl/wat-we-doen/)
19:24:18	1808/1808	---M--	200	added ('OK')	image/svg+xml	etag:%22710-567c9886c483f%22	https://ptchr.nl/wp-content/uploads/2018/03/emailmarketing-icon.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/emailmarketing-icon.svg	(from https://ptchr.nl/wat-we-doen/)
19:24:18	2334/2334	---M--	200	added ('OK')	image/svg+xml	etag:%2291e-567c988538c2f%22	https://ptchr.nl/wp-content/uploads/2018/03/googlesem-icon.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/googlesem-icon.svg	(from https://ptchr.nl/wat-we-doen/)
19:24:18	4177/4177	---M--	200	added ('OK')	image/svg+xml	etag:%221051-567c988b599dd%22	https://ptchr.nl/wp-content/uploads/2018/03/socialmarketing-icon.svg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/socialmarketing-icon.svg	(from https://ptchr.nl/wat-we-doen/)
19:24:18	25763/25763	---M--	200	added ('OK')	image/jpeg	etag:%2264a3-567c9891c1073%22	https://ptchr.nl/wp-content/uploads/2018/03/ptchr-HQ-58-500x300.jpg	E:/Aravind/Pitcher/pitcher/ptchr.nl/wp-content/uploads/2018/03/ptchr-HQ-58-500x300.jpg	(from https://ptchr.nl/wat-we-doen/)
